simulation_time,risk_level,vehicle_1,vehicle_2,action,priority_vehicle_id,yielding_vehicle_id,reservation_queue,conflict_group_vehicle_ids,predicted_arrival_time_s,conflict_zone_vehicle_ids,target_speed_mps,release_reason,note
226.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,250.91,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=41.7 remaining_to_hold_m=29.2 speed_mps=2.19 profile_speed_mps=2.00.
226.80,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,228.14,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
226.80,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,228.14,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
226.90,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,228.14,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
226.90,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,228.14,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
227.00,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,228.14,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
227.00,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,228.14,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
227.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,247.19,targeted_vehicle_040,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=40.6 remaining_to_hold_m=28.1 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
227.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_042,targeted_vehicle_040;targeted_vehicle_042;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041;targeted_vehicle_042,233.54,targeted_vehicle_040,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
227.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_042;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041;targeted_vehicle_042,251.40,targeted_vehicle_040,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=39.5 remaining_to_hold_m=27.0 speed_mps=2.14 profile_speed_mps=2.00.
228.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_042;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041;targeted_vehicle_042,247.29,targeted_vehicle_040,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=38.8 remaining_to_hold_m=26.3 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
232.30,HIGH,targeted_vehicle_041,targeted_vehicle_042,RELEASE_NEXT_VEHICLE,targeted_vehicle_041,targeted_vehicle_041,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,232.40,targeted_vehicle_041,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
232.30,HIGH,targeted_vehicle_041,targeted_vehicle_042,SLOW_NEAR_ENTRY,targeted_vehicle_041,targeted_vehicle_042,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,234.30,targeted_vehicle_041,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=18.7 remaining_to_hold_m=6.2 speed_mps=11.88 target_speed_mps=2.00 decel_mps2=9.00 duration_s=1.10.
232.30,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_041,targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,239.30,targeted_vehicle_041,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=90.9.
232.80,,,,SLOW_NEAR_ENTRY,targeted_vehicle_041,targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043,239.30,targeted_vehicle_041,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
233.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_041,targeted_vehicle_044,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,239.14,targeted_vehicle_041,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
233.30,HIGH,targeted_vehicle_041,targeted_vehicle_042,SLOW_NEAR_ENTRY,targeted_vehicle_041,targeted_vehicle_042,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_041;targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,234.30,targeted_vehicle_041,0.30,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: final_brake_before_guard entry_distance_m=11.2 hold_distance_m=12.5 speed_mps=3.97 target_speed_mps=0.30 duration_s=0.41.
233.80,HIGH,targeted_vehicle_041,targeted_vehicle_042,RELEASE_NEXT_VEHICLE,targeted_vehicle_041,targeted_vehicle_041,targeted_vehicle_041,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
233.80,HIGH,targeted_vehicle_041,targeted_vehicle_042,RELEASE_NEXT_VEHICLE,targeted_vehicle_042,targeted_vehicle_042,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,234.30,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
233.80,,,,SLOW_NEAR_ENTRY,targeted_vehicle_042,targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,242.45,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=72.7 remaining_to_hold_m=60.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
234.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_042,targeted_vehicle_044,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,242.11,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
234.80,,,,SLOW_NEAR_ENTRY,targeted_vehicle_042,targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,250.61,targeted_vehicle_042,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=66.1 remaining_to_hold_m=53.6 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
235.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_042,targeted_vehicle_044,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,249.72,targeted_vehicle_042,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=56.1 remaining_to_hold_m=43.6 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
235.80,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_042,targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,267.52,targeted_vehicle_042,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=63.2 remaining_to_hold_m=50.7 speed_mps=2.19 profile_speed_mps=2.00.
236.00,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_042,targeted_vehicle_044,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,265.44,targeted_vehicle_042,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=53.2 remaining_to_hold_m=40.7 speed_mps=2.19 profile_speed_mps=2.00.
236.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_042,targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,262.58,targeted_vehicle_042,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.3 remaining_to_hold_m=49.8 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
236.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_042,targeted_vehicle_044,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,260.88,targeted_vehicle_042,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=52.3 remaining_to_hold_m=39.8 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
236.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_042,targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,268.16,targeted_vehicle_042,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=61.2 remaining_to_hold_m=48.7 speed_mps=2.14 profile_speed_mps=2.00.
236.80,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_042,targeted_vehicle_044,targeted_vehicle_042;targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_042;targeted_vehicle_043;targeted_vehicle_044,265.41,targeted_vehicle_042,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=51.4 remaining_to_hold_m=38.9 speed_mps=2.19 profile_speed_mps=2.00.
236.90,HIGH,targeted_vehicle_041,targeted_vehicle_042,RELEASE_NEXT_VEHICLE,targeted_vehicle_042,targeted_vehicle_042,targeted_vehicle_042,targeted_vehicle_043;targeted_vehicle_044,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
236.90,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_044,targeted_vehicle_044,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,266.05,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
237.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,262.69,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=60.5 remaining_to_hold_m=48.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
237.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,267.44,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=59.6 remaining_to_hold_m=47.1 speed_mps=2.19 profile_speed_mps=2.00.
237.90,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,262.81,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=58.5 remaining_to_hold_m=46.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
238.30,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,267.43,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=57.5 remaining_to_hold_m=45.0 speed_mps=2.19 profile_speed_mps=2.00.
238.80,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,262.94,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=56.5 remaining_to_hold_m=44.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
239.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,267.41,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=55.5 remaining_to_hold_m=43.0 speed_mps=2.19 profile_speed_mps=2.00.
239.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,263.06,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=54.4 remaining_to_hold_m=41.9 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
240.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,268.00,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=53.3 remaining_to_hold_m=40.8 speed_mps=2.14 profile_speed_mps=2.00.
240.50,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,263.16,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=52.6 remaining_to_hold_m=40.1 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
240.90,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,267.36,targeted_vehicle_044,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=51.7 remaining_to_hold_m=39.2 speed_mps=2.19 profile_speed_mps=2.00.
241.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,263.29,targeted_vehicle_044,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=50.6 remaining_to_hold_m=38.1 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
241.80,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,267.34,targeted_vehicle_044,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=49.7 remaining_to_hold_m=37.2 speed_mps=2.19 profile_speed_mps=2.00.
242.30,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,263.41,targeted_vehicle_044,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=48.6 remaining_to_hold_m=36.1 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
242.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,267.32,targeted_vehicle_044,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=47.7 remaining_to_hold_m=35.2 speed_mps=2.19 profile_speed_mps=2.00.
243.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_044,targeted_vehicle_043,targeted_vehicle_044;targeted_vehicle_043,targeted_vehicle_043;targeted_vehicle_044,263.54,targeted_vehicle_044,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=46.6 remaining_to_hold_m=34.1 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
243.30,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_044,targeted_vehicle_044,targeted_vehicle_044,targeted_vehicle_043,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
243.30,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_043,targeted_vehicle_043,targeted_vehicle_043,targeted_vehicle_043,264.52,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
